Sequence,Unit,Events,Date,Landmark,Address,Speed,Temperature,Driver,Latitude,Longitude
5412,VMU499,Parked,Sep 28 2024 08:48 AM,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,0,N/A,"Miller, Martinez",3.5054600000,-76.5074900000
5411,VMU499,Ignition OFF,Sep 28 2024 08:38 AM,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,0,N/A,"Miller, Martinez",3.5054600000,-76.5074900000
5410,VMU499,Landmark IN,Sep 28 2024 08:35 AM,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,0,N/A,"Miller, Martinez",3.5055300000,-76.5075200000
5409,VMU499,Idle - Stop,Sep 28 2024 08:35 AM,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,0,N/A,"Miller, Martinez",3.5055300000,-76.5075200000
5408,VMU499,Drive,Sep 28 2024 08:34 AM,perimetro urbano,"Kr34 13-97, Yumbo, Valle Cauca",9,N/A,"Miller, Martinez",3.5055600000,-76.5049800000
5407,VMU499,Geofence In,Sep 28 2024 08:33 AM,perimetro urbano,"Cl15-71, Yumbo, Valle Cauca",54,N/A,"Miller, Martinez",3.5105300000,-76.5028500000
5406,VMU499,Drive,Sep 28 2024 08:33 AM,Empaques Flexibles SA,"Av Puente-94, Yumbo, Valle Cauca",51,N/A,"Miller, Martinez",3.5111700000,-76.5026200000
5405,VMU499,Landmark OUT,Sep 28 2024 08:33 AM,Empaques Flexibles SA,27A15-27A63 Calle 15 ,51,N/A,"Miller, Martinez",3.5111700000,-76.5026200000
5404,VMU499,Drive,Sep 28 2024 08:31 AM,Empaques Flexibles SA,27A15-27A63 Calle 15 ,46,N/A,"Miller, Martinez",3.5233900000,-76.4982200000
5403,VMU499,Landmark IN,Sep 28 2024 08:31 AM,Empaques Flexibles SA,27A15-27A63 Calle 15 ,46,N/A,"Miller, Martinez",3.5233900000,-76.4982200000
5402,VMU499,Drive,Sep 28 2024 08:31 AM,,"Cl15-95, Yumbo, Valle Cauca",17,N/A,"Miller, Martinez",3.5250300000,-76.4975900000
5401,VMU499,Drive,Sep 28 2024 08:29 AM,,"Cl15 23-67, Yumbo, Valle Cauca",25,N/A,"Miller, Martinez",3.5385000000,-76.4927100000
5400,VMU499,Drive,Sep 28 2024 08:27 AM,,"Cl15 14a-83, Yumbo, Valle Cauca",38,N/A,"Miller, Martinez",3.5459400000,-76.4911600000
5399,VMU499,Drive,Sep 28 2024 08:27 AM,,"Cl15 14a-68, Yumbo, Valle Cauca",35,N/A,"Miller, Martinez",3.5463500000,-76.4902500000
5398,VMU499,Drive,Sep 28 2024 08:27 AM,,"Cl15 14a-69, Yumbo, Valle Cauca",25,N/A,"Miller, Martinez",3.5461300000,-76.4898600000
5397,VMU499,Drive,Sep 28 2024 08:25 AM,,"Via Principal-27, Palmira, Valle Cauca",64,N/A,"Miller, Martinez",3.5538300000,-76.4762100000
5396,VMU499,Drive,Sep 28 2024 08:23 AM,,"Via Principal, Palmira, Valle Cauca",64,N/A,"Miller, Martinez",3.5586900000,-76.4606000000
5395,VMU499,Drive,Sep 28 2024 08:21 AM,Unilever Palmira,"Via Principal, Palmira, Valle Cauca",64,N/A,"Miller, Martinez",3.5585700000,-76.4377900000
5394,VMU499,Landmark OUT,Sep 28 2024 08:21 AM,Unilever Palmira,Cali-Cerrito ,64,N/A,"Miller, Martinez",3.5585700000,-76.4377900000
5393,VMU499,Landmark OUT,Sep 28 2024 08:19 AM,Unilever Palmira,"Km 14 de la vía Cali - Yumbo - Aeropuerto, , Valle del Cauca",22,N/A,"Miller, Martinez",3.5571500000,-76.4245700000
5392,VMU499,Drive,Sep 28 2024 08:19 AM,Unilever Palmira," Km 14 de la vía Cali - Yumbo - Aeropuerto, , Valle del Cauca, Colombia",17,N/A,"Miller, Martinez",3.5568300000,-76.4241800000
5391,VMU499,Landmark IN,Sep 28 2024 08:19 AM,Unilever Palmira,"Km 14 de la vía Cali - Yumbo - Aeropuerto, , Valle del Cauca",11,N/A,"Miller, Martinez",3.5567600000,-76.4238900000
5390,VMU499,Landmark OUT,Sep 28 2024 08:17 AM,Unilever Palmira,"Km 14 de la vía Cali - Yumbo - Aeropuerto, , Valle del Cauca",3,N/A,"Miller, Martinez",3.5568800000,-76.4237400000
5389,VMU499,Landmark IN,Sep 28 2024 08:17 AM,Unilever Palmira,"Km 14 de la vía Cali - Yumbo - Aeropuerto, , Valle del Cauca",22,N/A,"Miller, Martinez",3.5568500000,-76.4236900000
